id	review	Food	Interior	Price	Whole	Service
35613	очень понравиться обслуживание вчера вечер заказывать приносить достаточно быстро забывать допивать напиток хотеть повторять пол час никто подходить официант бегать мимо сторона смотреть несмотря весь сила пытаться обращать внимание слово зал немного стол ..... итог приходиться подходить барный стойка позвать кто-нибудь ждать напиток около минута вопрос напиток выдавать :-" приносить ????". удивлять также гость " плюшкин " прощаться резкий контраст плохой сервис очень вкусный кухня уютный интерьер ....!!!!	positive	positive	absence	both	negative
37220	кухня супер спасибо повар интерьер приятный ходить фонарный год карточка постоянный гость последний хамство девушка рано работать официантка видимо менеджер вообще отбивать весь желание приходить спрашивать возможно садиться круглый столик большой компания отвечать уточнять почему именно удивляться рано постоянно сидеть круглый стол ... получать ответ " захотеть вообще находиться !!!". шок оставаться вечер любить тан жена кухня желание приходить неужели считать правильный разговаривать ваш гость неужели ресторан менеджер хозяин принимать решение ???	positive	positive	absence	both	negative
4063	посещать данный заведение жена друг прочитывать положительный отзыв столик заказывать заранее обстановка довольно уютный офицыанта меню ждать минута двадцать дождаться решать вопрос !!! заказ начинать приносить полтора час собираться уходить носить течение полтора час !!! семь заказывать блюдо понравиться !!! ресторан довольно уютно плохой программа развлечение принимать непосредственный участие !!! связь высоко излагать администрация данный заведение хотеться пожелать внимательно относиться ко весь гость заведение проводить работа ошибка пока это происходить делать нечего !!!	negative	positive	absence	negative	negative
31004	муж хотеть отмечать дата знакомство долго минута ждать гардероб пока приглашать внутрь хотя достаточно поздно входить оказываться зал полупустой ладно ... нервничать ... доброжелательный праздник все-таки ... интерьер интересный заказывать блюдо название помнить что-то курица муж захотеть попробовать конина горячий готовиться минута ... быстро спорить минута приготавливать конина полный ощущение вид вкус блюдо стоять пара сутки просто разогревать микроволновка никакой соль никакой специя совершенно пресный еда хотя спорить кто-то любить официант мочь предупреждать поставлять стол специя сервировать просто никак доедать смочь настроение импортиться самый съедобный оказываться салат зелень овощ соглашаться сложно испортить цена общий средний кухня совершенно неоправданный доплата туда пойти	negative	positive	negative	positive	negative
5648	ужасный персонал невский пр-т особенно сидеть окно некурящий обслуживать новый официант плохо знать меню приносить заказывать хотя должный отмечать весь официант вежливый обучать девченка вход очень аккуратно относиться клиент месяц обед заведение обед приносль час заказ естественно весь остыть желание заходить сюда судя оценка сервис единственный ребята сложно кормить человек обед пожалуйста делать это	absence	absence	absence	negative	both
7079	возможно посчастливиться написать комментарий похожий толика удаваться увидеть .... друг ожидать друг подъезжать решать взять пара закуска салями оливка время ресторан столик гость проходить минута десять ... ничто приносить подзывать официант попросить чай проходить минута пять ..... закуска пахнуть .... становиться казаться готовить официант ... подзывать официант сказать думать пойти .... минута появляться салями .... мясо пробовать становиться друг сказать салями неплохой минута приносить чай ... давать попросить счет приносить минута .... оливка увидеть .... позвонить друг поехать ресторан ходить весь время ходить ресторан рекомендовать .....	positive	absence	absence	negative	negative
35635	давно хотеть написать весь как-то время писать ... несколько год посещать ресторан ' хутор водограй ' нравиться кухня обслуживание атмосфера настроение ресторан чувствоваться украинский колорит однако последний визит перечеркнуть весь позитивный впечатление муж приходить вечер никто встречать долго стоять вход приседать растерянность спустя минута ), подходить кто-то зауживать спускать джинсы давать меню сказать : " - ожидать официант ", смочь помогать выбор напиток очень хотеться поинтересоваться руководитель считать допустимый условие ресторан высокий уровень ?!! ужас вечер продолжаться далее подходить официант показываться меню открывать отличие изучать минута ожидание сделать заказ поесть горе пополам решать взять любимый пирожок знать ручной работа как-то подымать настроение сюрприз оказываться меню вопрос : " почему ", официант заявлять некого делать сожаление понимать происходить ресторан жаль должный уровень приходиться искать новый любимый ресторан юлия	negative	positive	absence	negative	negative
11267	давно ужасный место обслуживание просто рамка лезть офицантка просто обращать никакой внимание все-таки удаваться кто-нибудь поймать смотреть выражение лицо .. " ах приносить что-то ...". повод самый еда блюдо восхищение вызывать сила обстоятельство ресторанчик как-то каждый убеждаться совем первый впечатление однажды заказ суп меню официантка сказать следовать заказывать скисать !!!). интерьер очень темный каждый вкус общий советовать ходить место улица довольно заведение хороший качество	negative	negative	absence	negative	negative
1052	посещать заведение пять возвращаться туда заставлять лишь хороший кухня .. карпаччо подавать всевозможный бальзамик масло неплохой выбор вино интерьер приятный гардероб диван приглушать свет ненавязчивый музыка как-то наткнуться саксофонист ), приятный атмосфера ... обслуживание отвратительно навсегда оставаться память официант обращаться исключительно " ", дерзить сделать замечание сообщать поругаться девушка отвратительный настроение " везти " мало муж заказывать стейк често ждать прибытие час официантка весь таки соизволять появляться сидеть вход ), стейк отказываться волшебный образ равный оказываться стол минута приходиться долго объяснять официантка никто !... резюме следующий место целое отличный цена кусаться следовать серьезно задумываться замена персонал ...	positive	positive	positive	both	negative
30148	заходить суббота вечер начало декабрь разумеется народ заказ ждать час салат приносить час почему-то вместе горячий соседний столик перепутывать заказ час ожидание человек получать хотеть паста ризотто ... неплохой принцип выдающийся ничто ожидать просто зайти пообедать понравиться долгий ожидание отчужденность официант просто уходить улица посидеть скамеечка ... время хотеть расплачиваться посидеть минута поболтать кто-то таки приходить вид тип че подождать ... вежливость желание обслуживать гость замечать уютно тесно сервис везти супчик вкусный заглядывать туда чайка десерт идти мимо	positive	both	absence	both	negative
24916	молодой человек как-то заказывать столик март интерьер понравиться кухня обслуживание .... обслуга стремиться начинать отмечать е март быстро приезжать туда около 21.30 девушка вход сказать ресторан работать 23.00 хотя заранее делаться бронь столик никто предупреждать ресторан работать 23.00 заказ приносить довольно быстро приступать еда девушка хамски попросить пересаживаться столик естественно отказываться настроение испортить простой неприятно ), чаевые оставлять ресторан ваш рекомендовать никто	positive	positive	absence	both	negative
225	недавно подруга ужинать давно смотреть проезжий мимо машина решаться встречать усталый приветливый девушка проводить столик вид окно высоко всякий похвала интерьер запоминаться вообще помнить столовый прибор бокал специя находиться вдоль стена невысокий ступенька мимо бегать ребенок прибор тянуться любимый игрушка ничто страшный забавный прибор всякий случай протирать салфетка меню показываться немного скучный быстро определяться выбор подруга томатный суп стейк мраморный говядина свежий томат стейк овощ гриль мочь сказать ... мясо прожаривать сильно заказывать менее вкусный нежный десерт попробовать шоколадный кекс горячий шоколад внутри мороженое действительно невероятно вкусный рекомендовать попробовать обслуживание впечатлить честно пепельница менять крайне редко грязный посуда замечать минута это притом пробегать мимо стол время непосредственный общение официант милый дружелюбный сглаживать отрицательный впечатление общий весь очень мило понравиться скоро вернуться туда скоро	positive	neutral	absence	both	both
13186	недавно первый побывать ресторан волна привход встречать милый девушка предлагать столик выбор решать выпивать вино поинтересоваться официантка вино посоветовать явно меню ресторан официант учить ничто вино смочь обьяснивать выбирать бытылочка вино решать попробовать салат руккола печеный картофель гребешок спаржа удивляться салат приносить комплимент шеф-повар хотя восторг долгий салат нести минута салат гребешок ждать минута десерт становиться заказывать приятный атмосфера 2ом этаж очень душно	absence	both	absence	both	both
1515	добрый день ресторан мисо московский ходить коллега обедать практически каждый день обычно компания человек инцидент очень довольный кухня обслуживание прекрасный интерьер атмосфера очередной ланч добавлять человеческий волос !!!!!! черный плотный прекрасно наматывать кусочек мясо попадать рот хороший настроение уходить вместе аппетит предлагать заменять блюдо желание думать близкий время либо коллега появляться желание посещать данный заведение	negative	positive	absence	negative	both
797	ресторан день понравиться второй вечер решать зайти выпивать чай вино .. сидеть пить подходить официантка говорить знать сегодня работать 22.00 удивляться т время 21.20 хотеть приятно проводить вечер ресторан .. минута официантка подходить попросить понимать работник ), т начальство разрешать уходить домой рано никто видимо никто мнение .. елси кто-то прийти поработать .. ругаться хотеться тк оимечать небольшой праздник поэтому 21.40 уходить чаевые оставлять захотеться	neutral	absence	absence	both	negative
22386	отмечать день рождение компания человек общий целый понравиться меню ценник выше средний небольшой выбор салат блюдо компания перепробовать соление кармашек гриб рыба жареный камамбер шашлык свинина свинина моцарелла гриб угорь понравиться порция большой обслуживание несколько медлительный официантка блюдо нести долго неравномерно половина народ сидеть пустой тарелка второй получать закуска особенно долго получаться булочка оказываться очень вкусный рассчитываться приходиться стойка официантка приносить счет принцип праздник удаваться недочет испортить общий впечатление	positive	absence	negative	both	negative
3906	приятно встречать улыбка аж " парковка " !!!! : ))))) попадать ресторан сразу ощущать хороший настроение весь атмосфера интерьер персонал музыкальный сопровождение свеча цветок красиво настраивать приятный волна кухня сказать уровень выдерживать отличный подача мясо холодный закуска десерт .... комплимент ресторан вид вазочка виноград очень оригинально неожиданно вкусно ))))) понимать постный меню трудно разнообразить отмечать выдержанный стиль вкус блюдо общий впечатление заведение домашний теплый уютный спасибо персонал создатель чудесный место успех развитие добрый гость новый победа !!!!	positive	positive	absence	positive	positive
21574	отмечать свадьба друг приезжать вечер идти дождь это единственный недостаток вечер сразу приятно удивлять официантка !!! весь подбор улыбаться совершенно искренне доброжелательно цель получать чаевые чаевые это банкет ), встречать провожать течение весь праздник ненавязчивый " невидимка " менять блюдо время появляться вобщий отдельный спасибо давно встречать обслуживание меню посмотреть мочь поэтому название знать цена очень понравиться салат креветка лист рулетика баклажан начинка включать грецкий орех остальное понимать ))), холодный рыбный рулет корюшка фаршированный рис овощ поистине красивый вкусный блюдо свинина почему-то непрожаривать отдельно хотеться отмечать интерьер особенно снаружи качели беседка , " веселый " фигурка ... вобщий фотография получаться красочный порекомендовать заведение весь друг молодой понравиться человек старший отмечать выбирать родитель жених сдаваться отзыв наталья отзыв мама друг относиться скептичный человек долго выбирать заведение написать откровенный отзыв пусть немногословный зато честно пафос )))	both	positive	absence	positive	positive
38180	хороший свежий ресторан обслуживание понравиться встречать проводить усадить подвигать стол официант девушка очень вежливый услужливый еда понравиться вкусно понравиться администрация обращать внимание карта вино полусладкий вино хотя алкогольный карта очень большой приносить " комплимент " заведение увидеть счет .. цена это делать оставаться загадка .. целое печатление оставаться хороший отдыхать хотя заведение дешевый	both	absence	negative	positive	positive
27040	январь г отмечать день рождение человек это понедельник зал сидеть столик вместе обслуживание очень понравиться официант течение весь вечер подходить очень часто узнавать весь желать кальян супер заказывать закуска крыло сырный шарик фрукт очень понравиться !!! нести долго оставаться довольный !! спасибо прийти снова !!!	positive	absence	absence	positive	positive
7779	хотеть написать впечатление баден жить озерко единственный место комфортно уютно посидеть терраса среди зелень поехать загородный ресторан хотеться выпивать вино удобно периодически ходить ресторан особенно лето столик стараться заказывать заранее последний муж неделя назад салат курина печень холодный борщ шашлык баранина теленок шашлык заказывать претензия никакой !) официант работать рация быстро бояться спрашивать советовать обслуживание адекватный макдональдс время нравиться сказать спасибо ждать погода теплый пойти советовать посещать ресторан	positive	positive	absence	positive	positive
33952	собираться написать отзыв прекрасный замечательный ресторан отмечать день рождение красивый зал " царский " очень красивый интерьер весь гость это отмечать стол просто ломиться блюдо ооооочень вкусно достойно оформлять хотя меню обходиться приемлемый деньги алкоголь особо хотеть отмечать организация торжество работа официант никто специально звать / ждать замечать хватать приносить наливать ))) ребята супер управлять ресторан очень отзываться работа работник ресторан также очень удивлять конец вечер предлагать упаковывать пакет " сытин " - молодец держать спасибо прекрасный праздник отдельный спасибо управляющий юлия помогать составлять меню гость довольный чувствоваться профессионализм ))))	positive	positive	positive	positive	positive
34196	бронировать столик прошлый выходной 30.08 ), небольшой компания хотеть новый впечатление хотеть сказать получать полный !! обслуживать шеф-повар ресторан красный повязка остальной желтый приятный мужчина несмотря понимать русски находить общий язык очень виртуозно главное вкусно готовить деликатесный блюдо большой интерес наблюдать профессионал дело честно говорить приготавливать блюдо вкус чень похожий блюдо ресторан тайланд хотя мясной стейк немного удаваться бронирование столик администратор предупреждать кроме пиво алкогольный продукция продаваться возможно приносить немного доплачивать приятный напрягать внешний вид зал уютно ненавязчивый отдельный спасибо официантка оксана практически отходить очень огорчать посетитель VIP зал стыдно ): зал небольшой аквариум плавать довольно крупный рыба мужчина видимо немного выпивать рыба мочь отставать бог зоопарк приходить общий очень понравиться процветание удовольствие прийти снова	positive	positive	absence	positive	positive
32442	отмечать свадьба ресторан кирочный двор хотеться сказать огромный спасибо весь сотрудник данный заведение гость вместе человек зал свободно место танец очень переживать предостаточно администратор помогать оформление зал поиск ведущий большой спасибо меню выбирать алкоголь разрешать привозить очень вкусно широкий выбор блюдо большой порция главное гость сытый довольный общий весь проходить 5+ обязательно рекомендовать весь знакомый спасибо анна иван	positive	positive	absence	positive	positive
38972	добрый день банкетный зал открываться недавно первый отмечать банкет отмечать день рождение человек взрослый гость маленький место хватить ребенок выделять отдельный подиум конец зал взрослый стол стоять периметр танец достаточно место интерьер понравиться это уютный светлый зал кухня вкусно разнообразие салат закуска красиво сервировать стол блюдо интересно оформлять обслуживание понравиться никто забывать ребята справляться работа пока гость собираться поджидать шоколадный фонтан фрукт шампанское праздник проходить ура гость оставаться довольный счастливый спасибо огромный персонал работа основной организатор банкет олеся саша спасибо ребята праздник удаваться	positive	positive	positive	positive	positive
6880	день ресторан приезжать пятница вечер лить дождь очень хотеться кушать зайти никто встречать т зал никто персонал разглядеть бармен стойка подходить уточнять приседать доставаться самый крайний столик расположенный рядом колонка пока знакомиться меню освобождаться удобный столик рядом окошко переходить туда заказ шашлык баранина кость мякоть зелень свежий овощ картофель айдахо соус мясо картофель чай кофе готовить мясо час никуда торопиться хотя мочь предупреждать это заранее кофе чай приносить сразу кофе заварной турок очень крепкий любитель мясо вкусный прожаривать сочный соус почему-то нести минута столько прождать картофель сырный соус хотеть взять сладость чай сытый решать заказывать вообще меню очень разнообразный составлять чувство юмор некоторый название блюдо весьма забавный каждый находить захотеться попробовать сервис хромать приходить второй этаж большой банкет первый парочка человек восемь видать просто хватить внимание персонал весь занятый кнопка вызов очень помогать ))	positive	absence	absence	both	negative
31140	здравствовать 23.12 2013г проводить корпоратив ресторан Le Glamure хрустальный зал очень понравиться рекомендовать !! отличный кухня обслуживание высокий уровень обстановка внутри картинка давно красота видеть =) очень хороший уютный ресторан приветливый официант вкусный еда красивый интерьер обязательно вернуться место отдельный спасибо катя ведущий ;)	positive	positive	positive	positive	positive
19467	день таки посещать терраса пара месяц соскучиться !) зайти небольшой женский компания час народ время собираться крайне гламурный вокруг пестрить бренд драгоценность нравиться стильный гламур знать употребляться выражение ), ... розовый это соседний столик сидеть дамочка нога голова розовый очень забавный повеселить .) час сидеть довольно долго подсаживаться трое молодой человек познакомиться знакомиться становиться настроение счастие испортить официантка попадаться хороший внимательный оценивающий взгляд ждать час приходиться сервис терраса плохой приходиться везти кухня уровень меню интересный разнообразный салат паста просто потрясать алкоголь действительно вкусный .) цена приемлемый целое терраса разочаровывать продолжать оставаться любимый место	positive	absence	positive	positive	positive
12943	сегодня первый очень понравиться место диванчик находиться официантка очень приветливый ненавязчивый интерьер приятный живой музыка расслаблять вполне вести беседа обслуживание оперативный ждать минута пиво гренок долго пиво отличный !!! восторг !!! обстановка очень уютный радовать недалеко дом прекрасный заведение !!!	positive	positive	absence	positive	positive
34761	хотеться поделиться весь пользователь сайт отзыв ресторан Duplex данный ресторан выбирать празднование свадебный праздничный ужин круг друг близкий предварительно посещать данный ресторан удаваться оценивать качество блюдо наглядно посмотреть интерьер внутри торжество планироваться человек место гость вполне достаточно танец число менеджер алексей принимать заказ подписывать договор проводить весь мероприятие очень порадовать меню выбирать разнообразный блюдо весь очень вкусный стол богатый яркий украшать зал отдельно приходиться интерьер очень уютный располагающий торжественный мероприятие оставаться очень довольный еда сервис доброжелательный атмосфера ресторан спасибо большой алексей праздник приходиться второй выбирать ресторан усомниться сделать выбор польза Duplex	positive	positive	absence	positive	positive
21059	добрый день отмечать ресторан март банкет человек открываться недавно отзыв никакой немного страшно идти новый место жить рядом решать рискнуть пожалеть !!!! заранее оплачивать помогать меню составлять индивидуально запрос бюджет приход готовый стол накрывать еда вынести кухня просто обалденный порция большой оставаться очень довольный !! приятно удивлять программа живой музыка девушка очень красиво петь ), грузинский танцевальный коллектив потрясающе !!! зал очень большой светлый кроме банкет счет большой пространство никто никто мешать огромный плюс алкоголь приносить пробковый сбор общий оставаться очень очень довольный спасибо большой чудесный праздник обязательно прийти !!!!!!	positive	positive	absence	positive	positive
33252	октябрь отмечать день рождение паберти заказывать банкет человек выбирать именно ресторан прежде из-за пивоварня оказываться друг дисконтный карта заведение :) пиво действительно оказываться обалденный просто высоко похвала первый попробовать свежесваривать пиво наверное смочь пить обычный разливный бутылочный :)) кухня очень порадовать заказывать – закуска горячее … мочь что-то выделять особенно оказываться очень вкусный стол обслуживать сразу несколько официант блюдо напиток выноситься очень оперативно грязный посуда пепельница исчезать стол молниеносно заменяться чистый молодец ребята обслуживание жалко чаевые оставлять развлекательный программа ресторан понравиться попить – поесть потанцевать удаваться короче весело :) подводить итог днюх проходить ура друг оставаться безумно довольный это огромный спасибо весь персонал паберти	positive	positive	absence	positive	positive
36085	юбилей это повод хотеться собираться большой компания уютный заведение искать долго натура достаточно привередливый человек находить это прекрасный кафе интерьер вкусный необычный блюдо вода стол особенно приятный внимательный гостеприимный персонал являться редкость город сказать оставаться довольный выбор это сказать это любимый место спасибо Mon Petit Cafe праздник	positive	positive	absence	positive	positive
29350	вчера ресторан " небо ", мочь сказать раскладывать пункт ресторан очень вкусный еда частность суша ролл свинная шашлык теплый мексиканский салат рекомендовать !!! слегка уютно большой пространство прохладно зима ), лето это супер вид окно !!! сервис взгляд очень хороший начинать встреча гость провод персонал очень вежливый особенно официантка анастасия ), приветливый знать состав блюдо мало важно целое очень приятный впечатление !!! рекомендовать !!	positive	both	absence	positive	positive
33816	праздновать юбилей подруга довольный очень великолепный вид залив окно синий белый интерьер зал создавать ощущение уют чистота прекрасный атмосфера уютно тепло число душа ), отличный обслуживание касаться кухня вкусно очень соотношение цена / качество разумный живой музыка порадовать девушка певица понравиться очень потанцевать удовольствие просто послушать замечательно проводить время обязательно заходить повод спасибо	positive	positive	positive	positive	positive
33665	хотеть выражать огромный благодарность ресторан браво лаудеса отдельный спасибо владелец майкл !!!!! свадьба проходить 24.08 ресторан посоветовать друг приходить туда первый сразу почувствовать это именно место должный проходить свадьба майкл подробно рассказывать помогать определяться отмечать большой зал украшать просто шикарно фонтан шарик потолок свисать сердце красный тон место молчать подсветка шикарный цветок стол вообще весь украшение шикарный каждый стульчик украшать каравай торт заказывать весь привозить гость заказывать фуршет касаться меню заказывать человек еда огромный количество день гость сей пора вспоминать вкуснятина жизнь прошествие день салат оставаться свежий !!!!! украшать слово !!!! персонал отличный !!!!! делать заметно создаваться впечатление вообще вообщий ресторан шикарный захотеть отмечать свадьба советовать именно браво лаудеса !!!!! пожалеть !!!	positive	positive	absence	positive	positive
32995	заходить местечко выпивать пиво друг вдвоем подруга пятница выходной народ место просто приходиться садиться столик маленький окно удобный выбор сходить поэтому собираться идти вдвоем заказывать столик окно заказывать обычный столик депозит рубль дороговатый обычно счет выходить тысяча человек пиво еда пиво вкусный правило брать вайнштефан светлый классика пробовать что-то новый еда целое вкусный претензия порция адекватный обслуживание хромать зависеть официантка взгляд официант должный приветливый доброжелательный зависеть оценка целое хороший место удобный расположение центр город прямо метро советовать	positive	both	absence	both	both
9870	семейный торжество отмечать амадеус май находить подходящий время оставлять отзыв выражать благодарность прекрасный ресторан очень красивый уютный каминный зал прекрасный декор интерьер именно каминный зал выбирать проведение праздник хотеться присоединяться ко весь положительный отзыв адрес персонал ресторан приятно работать администратор сергей хотеться выражать отдельный благодарность старание усилие организация непосредственно проведение торжество весь пожелание замечание учитывать сергей вплоть мелочь очень дружелюбный внимательный коллектив официант весь время кстати подача блюдо элементарный чистота стол приятно общаться весь персонал вежливый улыбчивый дружелюбный понравиться кухня очень красивый сервировка подача блюдо вкус блюдо оставлять самый положительный впечатление вкусно относительно дорого вобщий оставаться очень очень довольный большой спасибо !!! P S просто мочь промолчать приятный момент день торжество ресторан оставлять пакет подарок ,& итог никуда потеряться следующий день администратор сергей связываться порадовать хороший новость	positive	positive	positive	positive	positive
